dataset;#TrainingRelease;%Training;%Defective in Training;%Defective in Testing;Classifier;Balancing;Feature Selection;Sensitivity;TP;FP;TN;FN;Precision;Recall;AUC;Kappa
SYNCOPE;26;0.88369894;0.097269915;0.03550043;Random Forest;Oversampling;Best First;Sensitive Learning;42.0;280.0;1975.0;41.0;0.13043478260869565;0.5060240963855421;0.8462773488633024;0.15998871773978696
SYNCOPE;26;0.88369894;0.097269915;0.03550043;IBk;SMOTE;Best First;No Sensitivity;33.0;222.0;2033.0;50.0;0.12941176470588237;0.39759036144578314;0.5935244303154971;0.14972042240150593
SYNCOPE;26;0.88369894;0.097269915;0.03550043;IBk;SMOTE;Best First;Sensitive Threshold;33.0;222.0;2033.0;50.0;0.12941176470588237;0.39759036144578314;0.6495712339379691;0.14972042240150593
SYNCOPE;26;0.88369894;0.097269915;0.03550043;IBk;SMOTE;Best First;Sensitive Learning;19.0;108.0;2147.0;64.0;0.14960629921259844;0.2289156626506024;0.7448748430529212;0.14420576380406028
SYNCOPE;26;0.88369894;0.097269915;0.03550043;IBk;SMOTE;Best First;Sensitive Learning;19.0;108.0;2147.0;64.0;0.14960629921259844;0.2289156626506024;0.7459033473138674;0.14420576380406028
SYNCOPE;26;0.88369894;0.097269915;0.03550043;Naive Bayes;SMOTE;Best First;No Sensitivity;64.0;439.0;1816.0;19.0;0.1272365805168986;0.7710843373493976;0.8738733203323271;0.16770638208570054
SYNCOPE;26;0.88369894;0.097269915;0.03550043;Naive Bayes;SMOTE;Best First;Sensitive Threshold;64.0;439.0;1816.0;19.0;0.1272365805168986;0.7710843373493976;0.7882029225549648;0.16770638208570054
SYNCOPE;26;0.88369894;0.097269915;0.03550043;Naive Bayes;SMOTE;Best First;Sensitive Learning;55.0;309.0;1946.0;28.0;0.1510989010989011;0.6626506024096386;0.781860924852403;0.1998208522315276
SYNCOPE;26;0.88369894;0.097269915;0.03550043;Naive Bayes;SMOTE;Best First;Sensitive Learning;55.0;309.0;1946.0;28.0;0.1510989010989011;0.6626506024096386;0.781860924852403;0.1998208522315276
SYNCOPE;26;0.88369894;0.097269915;0.03550043;Random Forest;SMOTE;Best First;No Sensitivity;39.0;156.0;2099.0;44.0;0.2;0.46987951807228917;0.8236769695188737;0.24286829211423733
SYNCOPE;26;0.88369894;0.097269915;0.03550043;Random Forest;SMOTE;Best First;Sensitive Threshold;39.0;156.0;2099.0;44.0;0.2;0.46987951807228917;0.7003499585926856;0.24286829211423733
SYNCOPE;26;0.88369894;0.097269915;0.03550043;Random Forest;SMOTE;Best First;Sensitive Learning;10.0;35.0;2220.0;73.0;0.2222222222222222;0.12048192771084337;0.8220714342959421;0.13464978717862572
SYNCOPE;26;0.88369894;0.097269915;0.03550043;Random Forest;SMOTE;Best First;Sensitive Learning;10.0;35.0;2220.0;73.0;0.2222222222222222;0.12048192771084337;0.8220714342959421;0.13464978717862572
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;No Balancing;No Selection;No Sensitivity;36.0;70.0;2239.0;71.0;0.33962264150943394;0.3364485981308411;0.7305687213382821;0.3075027849830461
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;No Balancing;No Selection;Sensitive Threshold;36.0;70.0;2239.0;71.0;0.33962264150943394;0.3364485981308411;0.6530662219757714;0.3075027849830461
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;No Balancing;No Selection;Sensitive Learning;0.0;4.0;2305.0;107.0;0.0;0.0;0.8181475979810817;-0.0032021547209349884
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;No Balancing;No Selection;Sensitive Learning;0.0;4.0;2305.0;107.0;0.0;0.0;0.8181475979810817;-0.0032021547209349884
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;No Balancing;No Selection;No Sensitivity;83.0;480.0;1829.0;24.0;0.14742451154529307;0.7757009345794392;0.8543751998478121;0.1872693123522434
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;No Balancing;No Selection;Sensitive Threshold;83.0;480.0;1829.0;24.0;0.14742451154529307;0.7757009345794392;0.7839093672464108;0.1872693123522434
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;No Balancing;No Selection;Sensitive Learning;83.0;555.0;1754.0;24.0;0.13009404388714735;0.7757009345794392;0.8486479157138058;0.15902723838334779
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;No Balancing;No Selection;Sensitive Learning;83.0;555.0;1754.0;24.0;0.13009404388714735;0.7757009345794392;0.8486479157138058;0.15902723838334779
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;No Balancing;No Selection;No Sensitivity;7.0;6.0;2303.0;100.0;0.5384615384615384;0.06542056074766354;0.8303469155640464;0.10810829635924309
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;No Balancing;No Selection;Sensitive Threshold;7.0;6.0;2303.0;100.0;0.5384615384615384;0.06542056074766354;0.5314110166232904;0.10810829635924309
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;No Balancing;No Selection;Sensitive Learning;0.0;0.0;2309.0;107.0;NaN;0.0;0.8319780784658164;0.0
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;No Balancing;No Selection;Sensitive Learning;0.0;0.0;2309.0;107.0;NaN;0.0;0.8319780784658164;0.0
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;Undersampling;No Selection;No Sensitivity;72.0;608.0;1701.0;35.0;0.10588235294117647;0.6728971962616822;0.715641354634243;0.1152612491115527
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;Undersampling;No Selection;Sensitive Threshold;72.0;608.0;1701.0;35.0;0.10588235294117647;0.6728971962616822;0.7047898714093167;0.1152612491115527
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;Undersampling;No Selection;Sensitive Learning;70.0;704.0;1605.0;37.0;0.09043927648578812;0.6542056074766355;0.6785313867313195;0.08793495205974954
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;Undersampling;No Selection;Sensitive Learning;72.0;706.0;1603.0;35.0;0.09254498714652956;0.6728971962616822;0.6876100427826101;0.09200940523455238
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;Undersampling;No Selection;No Sensitivity;44.0;140.0;2169.0;63.0;0.2391304347826087;0.411214953271028;0.7955076235616017;0.26101735776277674
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;Undersampling;No Selection;Sensitive Threshold;44.0;140.0;2169.0;63.0;0.2391304347826087;0.411214953271028;0.6752913224562156;0.26101735776277674
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;Undersampling;No Selection;Sensitive Learning;33.0;158.0;2151.0;74.0;0.17277486910994763;0.308411214953271;0.7660576452159975;0.17461794685271775
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;Undersampling;No Selection;Sensitive Learning;33.0;158.0;2151.0;74.0;0.17277486910994763;0.308411214953271;0.7660576452159975;0.17461794685271775
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;Undersampling;No Selection;No Sensitivity;70.0;359.0;1950.0;37.0;0.16317016317016317;0.6542056074766355;0.8109024823627982;0.20482059891785848
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;Undersampling;No Selection;Sensitive Threshold;70.0;359.0;1950.0;37.0;0.16317016317016317;0.6542056074766355;0.7493635226642598;0.20482059891785848
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;Undersampling;No Selection;Sensitive Learning;77.0;365.0;1944.0;30.0;0.17420814479638008;0.719626168224299;0.8509651384464691;0.22526132573900226
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;Undersampling;No Selection;Sensitive Learning;77.0;365.0;1944.0;30.0;0.17420814479638008;0.719626168224299;0.8509651384464691;0.22526132573900226
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;Oversampling;No Selection;No Sensitivity;68.0;512.0;1797.0;39.0;0.11724137931034483;0.6355140186915887;0.7117455871579313;0.13313780546887632
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;Oversampling;No Selection;Sensitive Threshold;68.0;512.0;1797.0;39.0;0.11724137931034483;0.6355140186915887;0.7068865026329317;0.13313780546887632
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;Oversampling;No Selection;Sensitive Learning;33.0;183.0;2126.0;74.0;0.1527777777777778;0.308411214953271;0.6264859570231075;0.15423677098770863
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;Oversampling;No Selection;Sensitive Learning;33.0;183.0;2126.0;74.0;0.1527777777777778;0.308411214953271;0.6267854757693382;0.15423677098770863
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;Oversampling;No Selection;No Sensitivity;37.0;124.0;2185.0;70.0;0.22981366459627328;0.34579439252336447;0.8036856995988877;0.23543555496106222
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;Oversampling;No Selection;Sensitive Threshold;37.0;124.0;2185.0;70.0;0.22981366459627328;0.34579439252336447;0.6460457454171608;0.23543555496106222
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;Oversampling;No Selection;Sensitive Learning;32.0;108.0;2201.0;75.0;0.22857142857142856;0.29906542056074764;0.7989419702666931;0.21994664709452583
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;Oversampling;No Selection;Sensitive Learning;32.0;108.0;2201.0;75.0;0.22857142857142856;0.29906542056074764;0.7989419702666931;0.21994664709452583
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;Oversampling;No Selection;No Sensitivity;80.0;389.0;1920.0;27.0;0.17057569296375266;0.7476635514018691;0.8541890125190741;0.22164104549854802
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;Oversampling;No Selection;Sensitive Threshold;80.0;389.0;1920.0;27.0;0.17057569296375266;0.7476635514018691;0.7895961758741697;0.22164104549854802
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;Oversampling;No Selection;Sensitive Learning;64.0;249.0;2060.0;43.0;0.20447284345047922;0.5981308411214953;0.8279102900879532;0.2556254998744379
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;Oversampling;No Selection;Sensitive Learning;64.0;249.0;2060.0;43.0;0.20447284345047922;0.5981308411214953;0.8279102900879532;0.2556254998744379
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;SMOTE;No Selection;No Sensitivity;28.0;64.0;2245.0;79.0;0.30434782608695654;0.2616822429906542;0.6175084897374354;0.2507243610874959
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;SMOTE;No Selection;Sensitive Threshold;28.0;64.0;2245.0;79.0;0.30434782608695654;0.2616822429906542;0.6169823081562192;0.2507243610874959
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;SMOTE;No Selection;Sensitive Learning;9.0;19.0;2290.0;98.0;0.32142857142857145;0.08411214953271028;0.5109749335189809;0.11711351540441352
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;SMOTE;No Selection;Sensitive Learning;9.0;19.0;2290.0;98.0;0.32142857142857145;0.08411214953271028;0.5108130314939914;0.11711351540441352
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;SMOTE;No Selection;No Sensitivity;46.0;128.0;2181.0;61.0;0.26436781609195403;0.42990654205607476;0.8165569105855591;0.28837078826793
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;SMOTE;No Selection;Sensitive Threshold;46.0;128.0;2181.0;61.0;0.26436781609195403;0.42990654205607476;0.6872356443498217;0.28837078826793
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;SMOTE;No Selection;Sensitive Learning;43.0;129.0;2180.0;64.0;0.25;0.40186915887850466;0.81246686067926;0.2682877838733574
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;SMOTE;No Selection;Sensitive Learning;43.0;129.0;2180.0;64.0;0.25;0.40186915887850466;0.81246686067926;0.2682877838733574
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;SMOTE;No Selection;No Sensitivity;8.0;3.0;2306.0;99.0;0.7272727272727273;0.07476635514018691;0.8432221741013426;0.12839630182432973
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;SMOTE;No Selection;Sensitive Threshold;8.0;3.0;2306.0;99.0;0.7272727272727273;0.07476635514018691;0.5367335456948228;0.12839630182432973
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;SMOTE;No Selection;Sensitive Learning;0.0;0.0;2309.0;107.0;NaN;0.0;0.8324152139332883;0.0
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;SMOTE;No Selection;Sensitive Learning;0.0;0.0;2309.0;107.0;NaN;0.0;0.8324152139332883;0.0
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;No Balancing;Best First;No Sensitivity;28.0;36.0;2273.0;79.0;0.4375;0.2616822429906542;0.8011519329078008;0.3044261966753463
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;No Balancing;Best First;Sensitive Threshold;28.0;36.0;2273.0;79.0;0.4375;0.2616822429906542;0.6230455389920789;0.3044261966753463
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;No Balancing;Best First;Sensitive Learning;5.0;6.0;2303.0;102.0;0.45454545454545453;0.04672897196261682;0.7991726806523033;0.0771254960492918
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;No Balancing;Best First;Sensitive Learning;5.0;6.0;2303.0;102.0;0.45454545454545453;0.04672897196261682;0.7991726806523033;0.0771254960492918
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;No Balancing;Best First;No Sensitivity;72.0;186.0;2123.0;35.0;0.27906976744186046;0.6728971962616822;0.8589610747056419;0.35407946500723453
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;No Balancing;Best First;Sensitive Threshold;72.0;186.0;2123.0;35.0;0.27906976744186046;0.6728971962616822;0.796171421864059;0.35407946500723453
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;No Balancing;Best First;Sensitive Learning;38.0;63.0;2246.0;69.0;0.37623762376237624;0.35514018691588783;0.8502608646377644;0.3368627238965806
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;No Balancing;Best First;Sensitive Learning;38.0;63.0;2246.0;69.0;0.37623762376237624;0.35514018691588783;0.8502608646377644;0.3368627238965806
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;No Balancing;Best First;No Sensitivity;12.0;27.0;2282.0;95.0;0.3076923076923077;0.11214953271028037;0.8334392442413473;0.14413310491013026
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;No Balancing;Best First;Sensitive Threshold;12.0;27.0;2282.0;95.0;0.3076923076923077;0.11214953271028037;0.550228079477704;0.14413310491013026
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;No Balancing;Best First;Sensitive Learning;0.0;0.0;2309.0;107.0;NaN;0.0;0.8088665643985542;0.0
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;No Balancing;Best First;Sensitive Learning;0.0;0.0;2309.0;107.0;NaN;0.0;0.8088665643985542;0.0
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;Undersampling;Best First;No Sensitivity;68.0;501.0;1808.0;39.0;0.1195079086115993;0.6355140186915887;0.7133949640375127;0.1368288729365843
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;Undersampling;Best First;Sensitive Threshold;68.0;501.0;1808.0;39.0;0.1195079086115993;0.6355140186915887;0.7092684861755908;0.1368288729365843
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;Undersampling;Best First;Sensitive Learning;62.0;748.0;1561.0;45.0;0.07654320987654321;0.5794392523364486;0.6775296179516965;0.061819706071889566
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;Undersampling;Best First;Sensitive Learning;61.0;742.0;1567.0;46.0;0.0759651307596513;0.5700934579439252;0.6745971675240728;0.06064484550884758
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;Undersampling;Best First;No Sensitivity;49.0;142.0;2167.0;58.0;0.25654450261780104;0.45794392523364486;0.7818005933709216;0.28846374728682617
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;Undersampling;Best First;Sensitive Threshold;49.0;142.0;2167.0;58.0;0.25654450261780104;0.45794392523364486;0.6982227205206769;0.28846374728682617
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;Undersampling;Best First;Sensitive Learning;47.0;191.0;2118.0;60.0;0.19747899159663865;0.4392523364485981;0.7984845970460975;0.22511461969772037
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;Undersampling;Best First;Sensitive Learning;47.0;191.0;2118.0;60.0;0.19747899159663865;0.4392523364485981;0.7984845970460975;0.22511461969772037
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;Undersampling;Best First;No Sensitivity;62.0;436.0;1873.0;45.0;0.12449799196787148;0.5794392523364486;0.7417338897366259;0.14243292785519676
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;Undersampling;Best First;Sensitive Threshold;62.0;436.0;1873.0;45.0;0.12449799196787148;0.5794392523364486;0.6953064602955521;0.14243292785519676
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;Undersampling;Best First;Sensitive Learning;75.0;485.0;1824.0;32.0;0.13392857142857142;0.7009345794392523;0.8085710932029483;0.1626138350477864
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;Undersampling;Best First;Sensitive Learning;75.0;485.0;1824.0;32.0;0.13392857142857142;0.7009345794392523;0.8085710932029483;0.1626138350477864
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;Oversampling;Best First;No Sensitivity;66.0;449.0;1860.0;41.0;0.12815533980582525;0.616822429906542;0.7234207469349923;0.14987124266269872
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;Oversampling;Best First;Sensitive Threshold;66.0;449.0;1860.0;41.0;0.12815533980582525;0.616822429906542;0.7111829776210926;0.14987124266269872
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;Oversampling;Best First;Sensitive Learning;22.0;220.0;2089.0;85.0;0.09090909090909091;0.205607476635514;0.6801443356552782;0.0688858675050165
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;Oversampling;Best First;Sensitive Learning;22.0;223.0;2086.0;85.0;0.08979591836734693;0.205607476635514;0.6798549357856093;0.06751110899471421
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;Oversampling;Best First;No Sensitivity;50.0;146.0;2163.0;57.0;0.25510204081632654;0.4672897196261682;0.8011377664806143;0.2893129151548169
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;Oversampling;Best First;Sensitive Threshold;50.0;146.0;2163.0;57.0;0.25510204081632654;0.4672897196261682;0.7020294418832443;0.2893129151548169
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;Oversampling;Best First;Sensitive Learning;52.0;156.0;2153.0;55.0;0.25;0.48598130841121495;0.8032667781092272;0.28854699327870004
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;Oversampling;Best First;Sensitive Learning;52.0;156.0;2153.0;55.0;0.25;0.48598130841121495;0.8032667781092272;0.28854699327870004
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;Oversampling;Best First;No Sensitivity;67.0;521.0;1788.0;40.0;0.11394557823129252;0.6261682242990654;0.7834519940258152;0.12741487734406007
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;Oversampling;Best First;Sensitive Threshold;67.0;521.0;1788.0;40.0;0.11394557823129252;0.6261682242990654;0.700264709810858;0.12741487734406007
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;Oversampling;Best First;Sensitive Learning;71.0;460.0;1849.0;36.0;0.1337099811676083;0.6635514018691588;0.7869612204174644;0.16069630067503657
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;Oversampling;Best First;Sensitive Learning;71.0;460.0;1849.0;36.0;0.1337099811676083;0.6635514018691588;0.7869612204174644;0.16069630067503657
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;SMOTE;Best First;No Sensitivity;33.0;65.0;2244.0;74.0;0.336734693877551;0.308411214953271;0.7114905914685727;0.29197061824805776
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;SMOTE;Best First;Sensitive Threshold;33.0;65.0;2244.0;74.0;0.336734693877551;0.308411214953271;0.6401302501791041;0.29197061824805776
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;SMOTE;Best First;Sensitive Learning;5.0;8.0;2301.0;102.0;0.38461538461538464;0.04672897196261682;0.6666558731983341;0.07445200565581697
SYNCOPE;27;0.89271283;0.09008606;0.04428808;IBk;SMOTE;Best First;Sensitive Learning;5.0;8.0;2301.0;102.0;0.38461538461538464;0.04672897196261682;0.6666558731983341;0.07445200565581697
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;SMOTE;Best First;No Sensitivity;47.0;84.0;2225.0;60.0;0.35877862595419846;0.4392523364485981;0.8199649482115897;0.3639478293300963
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;SMOTE;Best First;Sensitive Threshold;47.0;84.0;2225.0;60.0;0.35877862595419846;0.4392523364485981;0.7014364757167201;0.3639478293300963
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;SMOTE;Best First;Sensitive Learning;37.0;47.0;2262.0;70.0;0.44047619047619047;0.34579439252336447;0.8039184337598102;0.3626048525299904
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Naive Bayes;SMOTE;Best First;Sensitive Learning;37.0;47.0;2262.0;70.0;0.44047619047619047;0.34579439252336447;0.8039184337598102;0.3626048525299904
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;SMOTE;Best First;No Sensitivity;20.0;32.0;2277.0;87.0;0.38461538461538464;0.18691588785046728;0.8047744907169426;0.22924485812940976
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;SMOTE;Best First;Sensitive Threshold;20.0;32.0;2277.0;87.0;0.38461538461538464;0.18691588785046728;0.5865285372556798;0.22924485812940976
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;SMOTE;Best First;Sensitive Learning;3.0;4.0;2305.0;104.0;0.42857142857142855;0.028037383177570093;0.7817054759312402;0.04745077137621271
SYNCOPE;27;0.89271283;0.09008606;0.04428808;Random Forest;SMOTE;Best First;Sensitive Learning;3.0;4.0;2305.0;104.0;0.42857142857142855;0.028037383177570093;0.7817054759312402;0.04745077137621271
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;No Balancing;No Selection;No Sensitivity;6.0;49.0;2388.0;7.0;0.10909090909090909;0.46153846153846156;0.8318234904201256;0.1693406793001146
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;No Balancing;No Selection;Sensitive Threshold;6.0;49.0;2388.0;7.0;0.10909090909090909;0.46153846153846156;0.720715886493482;0.1693406793001146
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;No Balancing;No Selection;Sensitive Learning;4.0;4.0;2433.0;9.0;0.5;0.3076923076923077;0.8712793156781667;0.37843956129738254
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;No Balancing;No Selection;Sensitive Learning;4.0;4.0;2433.0;9.0;0.5;0.3076923076923077;0.8712793156781667;0.37843956129738254
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;No Balancing;No Selection;No Sensitivity;2.0;174.0;2263.0;11.0;0.011363636363636364;0.15384615384615385;0.8075187020611723;0.011394321161069084
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;No Balancing;No Selection;Sensitive Threshold;2.0;174.0;2263.0;11.0;0.011363636363636364;0.15384615384615385;0.5412234462296014;0.011394321161069084
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;No Balancing;No Selection;Sensitive Learning;2.0;172.0;2265.0;11.0;0.011494252873563218;0.15384615384615385;0.7614658628199867;0.011630726633835426
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;No Balancing;No Selection;Sensitive Learning;2.0;172.0;2265.0;11.0;0.011494252873563218;0.15384615384615385;0.7614658628199867;0.011630726633835426
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;No Balancing;No Selection;No Sensitivity;0.0;0.0;2437.0;13.0;NaN;0.0;0.944288374735646;0.0
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;No Balancing;No Selection;Sensitive Threshold;0.0;0.0;2437.0;13.0;NaN;0.0;0.5;0.0
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;No Balancing;No Selection;Sensitive Learning;0.0;0.0;2437.0;13.0;NaN;0.0;0.9267699883210757;0.0
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;No Balancing;No Selection;Sensitive Learning;0.0;0.0;2437.0;13.0;NaN;0.0;0.9267699883210757;0.0
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;Undersampling;No Selection;No Sensitivity;13.0;580.0;1857.0;0.0;0.021922428330522766;1.0;0.8822322527697989;0.032860948408814726
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;Undersampling;No Selection;Sensitive Threshold;13.0;580.0;1857.0;0.0;0.021922428330522766;1.0;0.8810012310217481;0.032860948408814726
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;Undersampling;No Selection;Sensitive Learning;6.0;740.0;1697.0;7.0;0.00804289544235925;0.46153846153846156;0.581673558284145;0.0054365015101997165
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;IBk;Undersampling;No Selection;Sensitive Learning;6.0;740.0;1697.0;7.0;0.00804289544235925;0.46153846153846156;0.581673558284145;0.0054365015101997165
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;Undersampling;No Selection;No Sensitivity;2.0;54.0;2383.0;11.0;0.03571428571428571;0.15384615384615385;0.7955872605031407;0.04978698521426759
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;Undersampling;No Selection;Sensitive Threshold;2.0;54.0;2383.0;11.0;0.03571428571428571;0.15384615384615385;0.565843881190619;0.04978698521426759
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;Undersampling;No Selection;Sensitive Learning;2.0;45.0;2392.0;11.0;0.0425531914893617;0.15384615384615385;0.6691865787064802;0.05884289810533417
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Naive Bayes;Undersampling;No Selection;Sensitive Learning;2.0;45.0;2392.0;11.0;0.0425531914893617;0.15384615384615385;0.6691865787064802;0.05884289810533417
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;Undersampling;No Selection;No Sensitivity;6.0;271.0;2166.0;7.0;0.021660649819494584;0.46153846153846156;0.905274454720495;0.03156272305622877
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;Undersampling;No Selection;Sensitive Threshold;6.0;271.0;2166.0;7.0;0.021660649819494584;0.46153846153846156;0.6751680818155993;0.03156272305622877
SYNCOPE;28;0.90187836;0.08517252;0.0053061224;Random Forest;Undersampling;No Selection;Sensitive Learning;2.0;160.0;2277.0;11.0;0.012345679012345678;0.15384615384615385;0.7114674410529971;0.013162543753445773
